,title,author,text,difficulty,sentences,syl_per_word,ws,ws_per_sents,not_easy_words,ttl_Chars,avg_wd_length,polysyls,monosyls,modals_per_sent,c,adj,verb,adp,adv,sconj,cconj,aux,det,avg_verb_length,avg_adj_length,avg_adv_length,flesch_score,ari_score,dale_score,smog,gunning_fog,cli,linsear_raw,linsear
67,Dragonwings,"Yep, Laurence",b076_Dragonwings.txt,4,13,1.230188679245283,263,20.23076923076923,0.07224334600760456,1044,3.96958174904943,0.026615969581749048,0.7962264150943397,0.5384615384615384,"Counter({'NOUN': 51, 'DET': 39, 'VERB': 35, 'ADP': 34, 'PUNCT': 28, 'PRON': 28, 'ADV': 18, 'PROPN': 15, 'AUX': 14, 'ADJ': 12, 'PART': 9, 'CCONJ': 8, 'SCONJ': 3, 'NUM': 1})",0.9230769230769232,2.6923076923076925,2.6153846153846154,1.3846153846153846,0.2307692307692308,0.6153846153846154,1.0769230769230769,3.0,5.342857142857143,4.333333333333333,4.833333333333333,82.22680696661831,28.812114653407427,5.78066858730623,3.1631440148511403,8.121205030710733,6.078022813688211,21.307692307692307,10.653846153846153
68,"Roll of Thunder, Hear My Cry","Taylor, Mildred D",b077_RollofThunderHearMyCry.txt,4,1791,1.2477880361608005,21123,11.793969849246233,0.12346731051460495,88535,4.191402736353738,0.036784547649481615,0.7984227736103097,0.12451144611948632,"Counter({'PUNCT': 4710, 'VERB': 3676, 'NOUN': 3254, 'PRON': 2387, 'DET': 2377, 'ADP': 2197, 'PROPN': 1716, 'ADV': 1611, 'ADJ': 1148, 'AUX': 1015, 'CCONJ': 876, 'PART': 742, 'SCONJ': 472, 'NUM': 158, 'INTJ': 124, 'X': 9})",0.6409826912339475,2.0524846454494696,1.2266890005583473,0.8994974874371859,0.26353992183137914,0.4891122278056951,0.5667225013958682,1.3271915131211611,5.417029379760609,5.255226480836237,4.9490999379267535,89.30125274381139,25.63849181284922,6.171029737548225,3.191792981231018,4.766974863904336,6.3356909529896335,12.661641541038529,5.3308207705192645
69,“The People Could Fly.”,"Hamilton, Virginia",b078_ThePeopleCouldFly.txt,4,154,1.1276948590381426,1214,7.883116883116883,0.08731466227347613,4772,3.930807248764415,0.0065897858319604605,0.8789386401326701,0.17532467532467533,"Counter({'PUNCT': 280, 'VERB': 228, 'NOUN': 195, 'DET': 172, 'PRON': 145, 'ADP': 109, 'ADJ': 78, 'ADV': 74, 'PROPN': 63, 'AUX': 56, 'CCONJ': 42, 'PART': 41, 'SCONJ': 17, 'NUM': 6, 'INTJ': 4})",0.5064935064935064,1.4805194805194806,0.7077922077922078,0.4805194805194805,0.11038961038961037,0.2727272727272727,0.3636363636363637,1.1168831168831168,4.6535087719298245,4.641025641025641,4.0,103.43065128900952,22.455660583238835,5.406201114700785,3.08117749584682,3.188172618156144,3.5582866556836876,7.987012987012988,2.993506493506494
70,The Tale of the Mandarin Ducks,"Paterson, Katherine",b079_TheTaleoftheMandarinDucks.txt,4,18,1.2414860681114552,323,17.944444444444443,0.13312693498452013,1325,4.102167182662538,0.043343653250774,0.8080495356037152,0.16666666666666666,"Counter({'NOUN': 63, 'DET': 56, 'VERB': 45, 'PUNCT': 40, 'ADP': 31, 'ADV': 25, 'PRON': 21, 'ADJ': 18, 'AUX': 18, 'PART': 14, 'PROPN': 12, 'CCONJ': 10, 'SCONJ': 10, 'NUM': 2})",1.0,2.5,1.7222222222222223,1.3888888888888888,0.5555555555555556,0.5555555555555556,1.0,3.111111111111111,5.666666666666668,6.777777777777778,4.68,83.59166752665979,28.293429652562775,6.628618747850018,3.2081913861108906,7.231028551771586,6.671207430340555,19.500000000000004,8.750000000000002
71,“Eleven.”,"Cisneros, Sandra",b080_Eleven.txt,4,89,1.1693480101608806,1195,13.42696629213483,0.03598326359832636,4705,3.937238493723848,0.0200836820083682,0.8518204911092294,0.14606741573033707,"Counter({'VERB': 203, 'PUNCT': 193, 'PRON': 177, 'NOUN': 147, 'DET': 133, 'ADV': 106, 'ADP': 89, 'CCONJ': 78, 'NUM': 74, 'ADJ': 69, 'SCONJ': 49, 'PART': 48, 'AUX': 46, 'PROPN': 46, 'INTJ': 4, 'X': 1})",0.7752808988764045,2.2808988764044944,1.0,1.1910112359550562,0.5505617977528089,0.8764044943820225,0.5168539325842697,1.4943820224719102,3.7980295566502464,4.840579710144928,4.132075471698113,94.27978755387267,25.25787645150674,1.234153260307461,3.1417169079833744,5.385179822293264,5.146443514644343,13.96629213483146,5.98314606741573
72,Black Ships Before Troy: The Story of the Iliad,"Sutcliff, Rosemary",b081_BlackShipsBeforeTroy.txt,4,13,1.2361111111111112,284,21.846153846153847,0.13028169014084506,1230,4.330985915492958,0.035211267605633804,0.7986111111111112,0.15384615384615385,"Counter({'NOUN': 51, 'DET': 48, 'VERB': 45, 'PUNCT': 44, 'ADP': 32, 'PRON': 23, 'ADJ': 19, 'CCONJ': 15, 'ADV': 13, 'AUX': 12, 'PROPN': 12, 'SCONJ': 9, 'PART': 7, 'NUM': 3})",1.4615384615384617,3.4615384615384617,2.4615384615384617,1.0,0.6923076923076923,1.1538461538461535,0.9230769230769232,3.692307692307693,5.7333333333333325,5.315789473684211,4.846153846153847,80.08615384615386,31.322020585048755,6.777217118093175,3.1876466562602004,8.790574214517877,8.311267605633805,23.384615384615383,11.692307692307692
73,“Letter on Thomas Jefferson.”,"Adams, John",b082_LetteronThomasJefferson.txt,4,84,1.4445110977804438,1679,19.988095238095237,0.2275163787969029,7556,4.500297796307326,0.12150089338892198,0.7270545890821836,0.3809523809523809,"Counter({'PUNCT': 233, 'NOUN': 211, 'DET': 208, 'VERB': 206, 'ADP': 200, 'PROPN': 190, 'PRON': 162, 'AUX': 107, 'ADJ': 103, 'ADV': 91, 'CCONJ': 90, 'PART': 50, 'SCONJ': 45, 'NUM': 18, 'SPACE': 8, 'INTJ': 4})",1.2261904761904765,2.452380952380953,2.380952380952381,1.0833333333333333,0.5357142857142857,1.0714285714285714,1.2738095238095235,2.4761904761904763,6.150485436893204,6.504854368932039,4.945054945054945,64.34144446110781,31.19045023965512,8.22039314501262,3.3485697826675773,8.086244646756857,9.180869565217389,24.845238095238095,12.422619047619047
74,"Narrative of the Life of Frederick Douglass an American Slave, Written by Himself","Douglass, Frederick",b083_NarrativeFrederickDouglass.txt,4,49,1.331923890063425,943,19.244897959183675,0.13679745493107104,4009,4.251325556733828,0.07104984093319194,0.7632135306553911,0.2857142857142857,"Counter({'NOUN': 164, 'DET': 136, 'VERB': 134, 'ADP': 127, 'PUNCT': 117, 'PRON': 107, 'ADJ': 65, 'ADV': 55, 'AUX': 50, 'CCONJ': 31, 'PART': 29, 'SCONJ': 28, 'PROPN': 12, 'NUM': 11})",1.326530612244898,2.7346938775510203,2.591836734693877,1.1224489795918366,0.5714285714285714,0.6326530612244898,1.020408163265306,2.7755102040816326,5.67910447761194,6.630769230769231,4.618181818181818,74.62066747206283,29.646192351808168,6.751078752137122,3.2665517603265677,7.752678165645898,7.659724284199363,21.979591836734695,10.989795918367347
75,"“Blood, Toil, Tears and Sweat: Address to Parliament on May 13th, 1940.”","Churchill, Winston",b084_BloodToilTearsandSweat.txt,4,36,1.4217252396166131,631,17.52777777777778,0.19175911251980984,2751,4.359746434231379,0.11885895404120445,0.7348242811501597,0.4722222222222222,"Counter({'NOUN': 131, 'DET': 101, 'ADP': 86, 'VERB': 81, 'PUNCT': 73, 'PRON': 44, 'AUX': 43, 'ADJ': 40, 'PROPN': 27, 'CCONJ': 25, 'PART': 18, 'ADV': 16, 'SPACE': 14, 'SCONJ': 11, 'NUM': 5})",1.1111111111111112,2.25,2.3888888888888893,0.4444444444444444,0.3055555555555556,0.6944444444444444,1.1944444444444444,2.805555555555556,5.666666666666668,6.6,5.375,68.76635028399009,29.298294594118683,7.533754164465575,3.3447592696958335,7.0878147561190366,8.146561014263078,21.694444444444443,10.847222222222221
76,Harriet Tubman: Conductor on the Underground Railroad,"Petry, Ann",b085_HarrietTubman.txt,4,59,1.3054187192118227,1008,17.084745762711865,0.14484126984126985,4548,4.511904761904762,0.05357142857142857,0.7576354679802956,0.1016949152542373,"Counter({'NOUN': 245, 'PUNCT': 189, 'DET': 159, 'ADP': 117, 'VERB': 110, 'PROPN': 62, 'AUX': 61, 'ADV': 59, 'ADJ': 53, 'PRON': 49, 'CCONJ': 41, 'SCONJ': 30, 'PART': 17, 'NUM': 12, 'INTJ': 6, 'SPACE': 1})",0.8983050847457628,1.8644067796610169,1.9830508474576272,1.0,0.5084745762711864,0.6949152542372882,1.0338983050847457,2.694915254237288,5.963636363636364,5.79245283018868,5.2372881355932215,79.05555940552728,29.79344430992736,6.77094704062416,3.2314550249431377,6.891834813021254,8.997460317460316,18.915254237288135,8.457627118644067
77,Travels with Charley: In Search of America,"Steinbeck, John",b086_TravelswithCharley.txt,4,36,1.3572744014732965,537,14.916666666666664,0.16201117318435754,2325,4.329608938547486,0.074487895716946,0.7476979742173112,0.25,"Counter({'NOUN': 122, 'PUNCT': 75, 'VERB': 74, 'DET': 72, 'ADP': 52, 'ADJ': 44, 'ADV': 38, 'PRON': 36, 'AUX': 36, 'CCONJ': 27, 'PART': 24, 'SCONJ': 12, 'PROPN': 6, 'NUM': 5, 'SPACE': 3})",1.2222222222222223,2.055555555555556,1.4444444444444444,1.0555555555555556,0.3333333333333333,0.75,1.0,2.0,5.4324324324324325,6.113636363636362,4.2105263157894735,76.86916896869248,27.85079143389199,6.934523091247671,3.2729247070474674,6.031471135940409,7.673743016759776,17.13888888888889,7.569444444444445
78,"Preamble and First Amendment to the United States Constitution. (1787, 1791)",United States,b087_PreambleandFirstAmendment.txt,4,4,1.6565656565656566,99,24.75,0.3434343434343434,505,5.101010101010101,0.18181818181818185,0.5656565656565656,0.25,"Counter({'DET': 17, 'NOUN': 17, 'PROPN': 15, 'PUNCT': 15, 'VERB': 15, 'ADP': 13, 'CCONJ': 8, 'SPACE': 5, 'ADJ': 5, 'PART': 3, 'ADV': 3, 'PRON': 2, 'AUX': 1})",1.25,3.75,3.25,0.75,0.0,2.0,0.25,4.25,7.2666666666666675,6.4,6.666666666666668,41.56829545454548,36.40075757575758,10.286928282828281,3.426401432711221,10.037373737373738,12.997979797979799,33.75,16.875
79,A Night to Remember,"Lord, Walter",b088_ANighttoRemember.txt,4,154,1.302825308396339,2553,16.57792207792208,0.18605562083822955,11213,4.392087739913826,0.05444575009792401,0.7604456824512534,0.01948051948051948,"Counter({'NOUN': 527, 'PUNCT': 411, 'DET': 371, 'ADP': 302, 'VERB': 289, 'PROPN': 238, 'ADV': 200, 'ADJ': 170, 'PRON': 137, 'AUX': 130, 'CCONJ': 71, 'PART': 52, 'SCONJ': 49, 'NUM': 38})",1.103896103896104,1.8766233766233769,1.9610389610389607,1.2987012987012987,0.3181818181818182,0.46103896103896097,0.8441558441558441,2.409090909090909,6.076124567474048,5.329411764705882,4.86,79.78938800057884,28.975694293955158,7.396583188100579,3.2333361311454443,6.705591079504123,8.239968664316489,18.383116883116884,8.191558441558442
80,A Short Walk through the Pyramids and through the World of Art,"Isaacson, Phillip",b089_AShortWalkthroughthePyramids.txt,4,10,1.2950819672131149,249,24.9,0.14457831325301204,1052,4.2248995983935735,0.052208835341365466,0.7663934426229508,0.1,"Counter({'NOUN': 48, 'DET': 41, 'PUNCT': 40, 'ADP': 28, 'VERB': 27, 'ADJ': 25, 'AUX': 20, 'PRON': 17, 'ADV': 13, 'CCONJ': 10, 'PART': 5, 'SCONJ': 4, 'PROPN': 3, 'NUM': 3})",2.5,2.7,2.8,1.3,0.4,1.0,2.0,4.1,5.296296296296297,6.4,3.8461538461538463,71.99756557377052,32.34927710843373,7.15443156626506,3.228492527977099,10.017831325301204,7.85365461847389,27.5,13.75
81,The Great Fire,"Murphy, Jim",b090_TheGreatFire.txt,4,14,1.4963235294117647,269,19.214285714285715,0.20074349442379186,1375,5.111524163568773,0.11524163568773235,0.6654411764705882,0.07142857142857142,"Counter({'NOUN': 84, 'PUNCT': 47, 'DET': 30, 'ADJ': 30, 'VERB': 28, 'ADP': 24, 'CCONJ': 20, 'AUX': 16, 'ADV': 15, 'PROPN': 9, 'PART': 6, 'SCONJ': 6, 'NUM': 5, 'PRON': 4})",2.142857142857143,2.0,1.7142857142857142,1.0714285714285714,0.42857142857142855,1.4285714285714286,1.1428571428571428,2.142857142857143,6.2857142857142865,5.9,5.866666666666666,60.743529411764726,33.68242166755178,7.759268348380245,3.3394725845892896,7.7660116834838036,12.715241635687729,23.642857142857142,11.821428571428571
82,Vincent Van Gogh: Portrait of an Artist,"Greenberg, Jan, and Sandra Jordan",b091_VincentVanGoghPortraitofanArtist.txt,4,14,1.3514492753623188,275,19.642857142857142,0.21818181818181812,1251,4.54909090909091,0.054545454545454536,0.7137681159420289,0.2857142857142857,"Counter({'NOUN': 51, 'DET': 46, 'PUNCT': 43, 'PROPN': 29, 'VERB': 29, 'ADP': 25, 'ADJ': 24, 'PRON': 17, 'ADV': 16, 'AUX': 15, 'NUM': 10, 'SCONJ': 8, 'PART': 6, 'CCONJ': 5, 'INTJ': 1})",1.7142857142857142,2.071428571428572,1.7857142857142858,1.1428571428571428,0.5714285714285714,0.35714285714285715,1.0714285714285714,3.2857142857142856,5.620689655172414,6.375,5.5625,72.56489130434784,31.247646753246755,8.055876623376623,3.233549683248457,7.944415584415585,9.441745454545458,21.785714285714285,10.892857142857142
83,This Land Was Made for You and Me: The Life and Songs of Woody Guthrie,"Partridge, Elizabeth",b092_ThisLandWasMadeforYou.txt,4,15,1.2249134948096885,286,19.066666666666666,0.08391608391608392,1228,4.293706293706293,0.04195804195804196,0.8166089965397924,0.13333333333333333,"Counter({'NOUN': 58, 'VERB': 57, 'PUNCT': 45, 'DET': 34, 'ADP': 32, 'PRON': 31, 'ADV': 22, 'ADJ': 19, 'CCONJ': 13, 'AUX': 10, 'PART': 6, 'PROPN': 5, 'SCONJ': 4, 'NUM': 4})",1.2666666666666666,3.8,2.1333333333333333,1.4666666666666666,0.26666666666666666,0.8666666666666667,0.6666666666666666,2.2666666666666666,5.017543859649122,4.842105263157895,5.7727272727272725,83.8546516724337,29.756689976689977,5.907241631701631,3.2048366225996756,7.6602331002331,7.894545454545451,20.666666666666664,10.333333333333332
84,Words We Live By: Your Annotated Guide to the Constitution,"Monk, Linda R",b093_WordsWeLiveBy.txt,4,19,1.4831460674157304,272,14.31578947368421,0.22426470588235287,1324,4.867647058823528,0.1323529411764706,0.6891385767790262,0.15789473684210525,"Counter({'PUNCT': 60, 'NOUN': 53, 'DET': 46, 'PROPN': 36, 'VERB': 28, 'ADP': 25, 'AUX': 16, 'ADJ': 15, 'PART': 14, 'PRON': 13, 'NUM': 10, 'CCONJ': 9, 'ADV': 7, 'SCONJ': 5})",0.7894736842105263,1.4736842105263157,1.3157894736842106,0.3684210526315789,0.2631578947368421,0.4736842105263158,0.8421052631578947,2.421052631578948,6.178571428571429,5.466666666666668,6.2857142857142865,66.83031638083975,30.084512383900922,7.887702863777089,3.3638034375544996,5.8160216718266255,10.754117647058816,18.105263157894736,8.052631578947368
85,Freedom Walkers: The Story of the Montgomery Bus Boycott,"Freedman, Russell",b094_FreedomWalkers.txt,4,16,1.3800623052959502,318,19.875,0.18238993710691825,1466,4.6100628930817615,0.09748427672955977,0.7507788161993769,0.1875,"Counter({'NOUN': 68, 'DET': 45, 'VERB': 44, 'PUNCT': 42, 'ADP': 38, 'ADJ': 30, 'ADV': 19, 'AUX': 17, 'PROPN': 16, 'PRON': 13, 'CCONJ': 13, 'PART': 12, 'SCONJ': 6, 'NUM': 1})",1.875,2.75,2.375,1.1875,0.375,0.8125,1.0625,2.8125,6.2727272727272725,5.5,4.578947368421051,69.90860397196263,31.650896226415096,7.50223710691824,3.312224721522111,8.022955974842768,9.81786163522013,23.75,11.875
86,Cathedral: The Story of Its Construction,"Macaulay, David",b095_CathedralTheStoryofItsConstruction.txt,4,17,1.3874172185430464,302,17.764705882352942,0.2384105960264901,1413,4.678807947019868,0.0728476821192053,0.7019867549668874,0.1176470588235294,"Counter({'NOUN': 78, 'DET': 66, 'VERB': 45, 'ADP': 40, 'PUNCT': 33, 'AUX': 19, 'ADJ': 15, 'NUM': 12, 'ADV': 9, 'CCONJ': 7, 'PART': 4, 'PRON': 4, 'SCONJ': 2, 'PROPN': 1})",0.8823529411764706,2.647058823529412,2.3529411764705883,0.5294117647058824,0.1176470588235294,0.4117647058823529,1.1176470588235294,3.882352941176471,6.911111111111111,6.066666666666666,6.666666666666668,71.42832684067005,30.919538371640048,8.282132723022984,3.269903097646554,7.201246591351773,10.045165562913908,20.352941176470587,10.176470588235293
87,The Building of Manhattan,"Mackay, Donald",b096_TheBuildingofManhattan.txt,4,19,1.3223140495867771,247,13.0,0.18218623481781376,1096,4.437246963562753,0.05263157894736842,0.7355371900826446,0.10526315789473684,"Counter({'NOUN': 56, 'VERB': 38, 'ADP': 37, 'PUNCT': 33, 'DET': 26, 'AUX': 17, 'PROPN': 13, 'PRON': 13, 'NUM': 11, 'PART': 11, 'CCONJ': 10, 'ADJ': 10, 'ADV': 5, 'SCONJ': 2})",0.5263157894736842,2.0,1.947368421052632,0.2631578947368421,0.10526315789473684,0.5263157894736842,0.8947368421052632,1.368421052631579,6.105263157894738,5.5,5.6,81.77223140495867,27.399433198380567,7.158020647773279,3.2294157338705616,5.272874493927126,8.01408906882591,14.368421052631579,6.184210526315789
88,The Number Devil: A Mathematical Adventure,"Enzensberger, Hans Magnus",b097_TheNumberDevilAMathematicalAdventure.txt,4,20,1.3155339805825244,203,10.15,0.08866995073891626,878,4.325123152709359,0.059113300492610835,0.7766990291262136,0.2,"Counter({'PUNCT': 43, 'PRON': 35, 'VERB': 34, 'NOUN': 27, 'DET': 20, 'ADP': 20, 'NUM': 18, 'AUX': 17, 'ADJ': 13, 'ADV': 11, 'CCONJ': 9, 'PART': 9, 'PROPN': 2, 'SCONJ': 2, 'INTJ': 1})",0.65,1.7,1.0,0.55,0.1,0.45,0.85,1.0,3.4411764705882355,6.384615384615384,4.727272727272728,85.23857524271847,25.446330049261082,5.540038522167488,3.2431322695419325,4.095467980295567,6.715467980295568,11.35,4.675
89,Math Trek: Adventures in the Math Zone,"Peterson, Ivars and Nancy Henderson",b098_MathTrekAdventuresintheMathone.txt,4,18,1.4926686217008798,350,19.444444444444443,0.2371428571428572,1676,4.7885714285714265,0.13714285714285715,0.6862170087976539,0.2777777777777778,"Counter({'NOUN': 89, 'DET': 55, 'PUNCT': 45, 'VERB': 45, 'ADP': 42, 'ADJ': 32, 'SPACE': 18, 'NUM': 18, 'ADV': 13, 'PART': 11, 'AUX': 11, 'PROPN': 11, 'PRON': 11, 'CCONJ': 9, 'SCONJ': 6})",1.7777777777777777,2.5,2.333333333333333,0.7222222222222222,0.3333333333333333,0.5,0.6111111111111112,3.055555555555556,6.044444444444443,6.75,5.6923076923076925,60.81912349299448,32.276393650793636,8.34543015873016,3.3703280399090207,7.87263492063492,10.83451428571427,24.777777777777782,12.388888888888891
90,Geeks: How Two Lost Boys Rode the Internet out of Idaho,"Katz, John",b099_GeeksHowTwoLostBoysRodetheInternetoutofIdaho.txt,4,15,1.3455284552845528,250,16.666666666666668,0.316,1126,4.504,0.06,0.7276422764227642,0.13333333333333333,"Counter({'NOUN': 62, 'PUNCT': 58, 'PROPN': 40, 'DET': 38, 'ADP': 28, 'VERB': 21, 'ADJ': 18, 'NUM': 17, 'SPACE': 11, 'PRON': 10, 'ADV': 10, 'CCONJ': 9, 'AUX': 7, 'SCONJ': 4, 'PART': 2})",1.2,1.4,1.8666666666666667,0.6666666666666666,0.26666666666666666,0.6,0.4666666666666667,2.533333333333333,6.0,5.277777777777779,4.7,76.0866260162602,29.547173333333333,9.452806666666667,3.244948974278318,6.793066666666667,8.907519999999998,18.666666666666668,8.333333333333334
91,“The Evolution of the Grocery Bag.”,"Petroski, Henry",b100_TheEvolutionoftheGroceryBag.txt,4,14,1.5678670360110802,362,25.857142857142854,0.2569060773480663,1783,4.925414364640884,0.143646408839779,0.6371191135734072,0.35714285714285715,"Counter({'NOUN': 83, 'ADP': 58, 'PUNCT': 52, 'VERB': 51, 'DET': 49, 'ADJ': 31, 'ADV': 22, 'AUX': 20, 'PROPN': 14, 'CCONJ': 13, 'PART': 11, 'PRON': 7, 'SCONJ': 5, 'NUM': 4})",2.2142857142857144,3.6428571428571432,4.142857142857143,1.5714285714285714,0.35714285714285715,0.9285714285714286,1.4285714285714286,3.5,6.254901960784314,7.096774193548387,6.5,47.94844875346263,36.12727308602999,8.975561247040252,3.379007135605359,10.44561957379637,12.016685082872925,33.285714285714285,16.642857142857142
92,U*X*L Encyclopedia of Science,"“Geology""",b101_UXLEncyclopediaofScience.txt,4,17,1.7534246575342465,292,17.176470588235293,0.339041095890411,1575,5.3938356164383565,0.2294520547945205,0.5924657534246576,0.0,"Counter({'NOUN': 104, 'PUNCT': 55, 'ADP': 44, 'DET': 41, 'VERB': 28, 'ADJ': 24, 'CCONJ': 23, 'PROPN': 10, 'AUX': 6, 'ADV': 6, 'PART': 6, 'NUM': 4, 'PRON': 1})",1.4117647058823528,1.6470588235294117,2.588235294117647,0.35294117647058826,0.0,1.3529411764705883,0.35294117647058826,2.411764705882353,6.7142857142857135,7.375,5.0,41.06115632554395,33.99320104754231,9.84191184528606,3.479011539312489,7.0062046736502825,14.192465753424656,25.058823529411768,12.529411764705884
93,Astronomy & Space: From the Big Bang to the Big Crunch,"“Space Probe""",b102_AstronomySpaceFromtheBigBangtotheBigCrunch.txt,4,27,1.4691629955947136,485,17.962962962962962,0.3257731958762887,2239,4.616494845360824,0.09484536082474226,0.6563876651982379,0.037037037037037035,"Counter({'NOUN': 103, 'DET': 66, 'PUNCT': 58, 'PROPN': 56, 'ADP': 56, 'VERB': 48, 'ADJ': 46, 'NUM': 36, 'ADV': 24, 'CCONJ': 17, 'AUX': 16, 'PART': 14, 'SCONJ': 6, 'PRON': 2})",1.7037037037037035,1.7777777777777777,2.074074074074074,0.8888888888888888,0.2222222222222222,0.6296296296296297,0.5925925925925926,2.4444444444444446,6.479166666666668,6.804347826086956,4.541666666666667,64.31140316527984,30.725172203130963,9.671421725849562,3.3079697401121453,7.3154944635357,9.697154639175256,21.37037037037037,10.685185185185185
94,Invasive Plant Inventory,California Invasive Plant Council,b104_InvasivePlantInventory.txt,4,17,1.8231511254019293,312,18.352941176470583,0.4711538461538462,1799,5.766025641025642,0.2243589743589744,0.5112540192926045,0.29411764705882354,"Counter({'NOUN': 84, 'ADJ': 51, 'VERB': 46, 'PUNCT': 45, 'DET': 30, 'ADP': 28, 'AUX': 15, 'PROPN': 13, 'CCONJ': 13, 'ADV': 13, 'SCONJ': 12, 'PART': 7, 'NUM': 5, 'SPACE': 4, 'PRON': 3, 'X': 1})",3.0,2.7058823529411766,1.6470588235294117,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.8823529411764706,1.7647058823529411,7.434782608695652,6.333333333333332,6.461538461538463,33.96817949687917,36.334451357466065,11.986325113122172,3.473665466715671,7.529638009049773,16.491410256410266,26.588235294117645,13.294117647058822
95,The Odyssey,Homer,b105_TheOdyssey.txt,5,148,1.2123636363636363,4113,27.790540540540533,0.11621687332847072,16547,4.023097495745199,0.028446389496717725,0.8193939393939393,0.6148648648648649,"Counter({'NOUN': 657, 'VERB': 641, 'PUNCT': 589, 'DET': 510, 'ADP': 503, 'PRON': 498, 'ADV': 294, 'AUX': 232, 'CCONJ': 214, 'ADJ': 193, 'PROPN': 173, 'SCONJ': 117, 'PART': 96, 'SPACE': 31, 'NUM': 15, 'INTJ': 4, 'X': 1})",1.304054054054054,4.331081081081081,3.3986486486486487,1.9864864864864864,0.7905405405405406,1.445945945945946,1.5675675675675675,3.4459459459459465,5.021840873634947,4.9170984455958555,4.438775510204081,76.06163771498774,32.844059475230154,6.849975240667363,3.168660574814382,11.162702965547602,6.790702650133724,29.37162162162162,14.68581081081081
96,Metamorphoses,Ovid,b106_Metamorphoses.txt,5,40,1.1933028919330289,652,16.3,0.12269938650306747,2736,4.196319018404909,0.02607361963190184,0.8340943683409436,0.35,"Counter({'NOUN': 140, 'PUNCT': 112, 'VERB': 110, 'DET': 100, 'PRON': 69, 'ADP': 60, 'AUX': 36, 'ADV': 35, 'ADJ': 32, 'SPACE': 28, 'CCONJ': 27, 'PROPN': 24, 'SCONJ': 13, 'PART': 10, 'INTJ': 1})",0.8,2.75,1.5,0.875,0.325,0.675,0.9,2.5,5.363636363636363,5.5625,4.457142857142856,89.33707534246578,27.91466257668712,6.382403312883435,3.1614732783834585,6.569079754601228,7.058404907975461,17.150000000000002,7.575000000000001
97,“The Nose.”,"Gogol, Nikolai",b107_TheNose.txt,5,71,1.2179203539823011,887,12.492957746478874,0.10372040586245773,3675,4.1431792559188265,0.03494926719278467,0.8296460176991151,0.19718309859154928,"Counter({'VERB': 165, 'NOUN': 138, 'PUNCT': 124, 'PRON': 109, 'ADP': 102, 'DET': 100, 'ADV': 63, 'PROPN': 46, 'SPACE': 46, 'CCONJ': 46, 'AUX': 42, 'ADJ': 36, 'PART': 28, 'SCONJ': 21, 'NUM': 8, 'INTJ': 3})",0.5070422535211268,2.323943661971831,1.4366197183098592,0.8873239436619719,0.29577464788732394,0.647887323943662,0.5915492957746479,1.4084507042253518,4.884848484848486,5.611111111111112,5.349206349206349,91.1185859404213,25.76085316861711,5.89389591279356,3.186947231038025,5.038671260936533,6.192559188275077,13.366197183098592,5.683098591549296
98,"A. M. Candide, Or The Optimist","De Voltaire, F",b108_AMCandideOrTheOptimist.txt,5,31,1.419607843137255,757,24.41935483870968,0.19815059445178326,3553,4.6935270805812435,0.10039630118890357,0.722875816993464,0.1935483870967742,"Counter({'NOUN': 146, 'DET': 131, 'PUNCT': 121, 'VERB': 92, 'ADP': 84, 'ADJ': 60, 'PRON': 57, 'ADV': 46, 'AUX': 44, 'SPACE': 36, 'PROPN': 36, 'CCONJ': 29, 'PART': 19, 'SCONJ': 17, 'NUM': 8})",1.935483870967742,2.967741935483871,2.7096774193548385,1.4838709677419355,0.5483870967741935,0.935483870967742,1.4193548387096775,4.225806451612904,6.141304347826088,6.5166666666666675,6.130434782608695,61.95053130929793,34.316189968892495,7.976497886393658,3.316853753629184,9.847002173264585,10.585785997358002,29.322580645161285,14.661290322580642
99,Fathers and Sons,"Turgenev, Ivan",b109_FathersandSons.txt,5,29,1.3287435456110157,576,19.86206896551724,0.16666666666666666,2524,4.381944444444445,0.078125,0.7641996557659209,0.10344827586206896,"Counter({'NOUN': 138, 'PUNCT': 110, 'DET': 98, 'ADP': 86, 'VERB': 63, 'ADJ': 39, 'PRON': 33, 'PROPN': 29, 'SPACE': 25, 'CCONJ': 24, 'ADV': 21, 'AUX': 17, 'NUM': 14, 'SCONJ': 13, 'PART': 8, 'INTJ': 3})",1.3448275862068966,2.1724137931034484,2.9655172413793105,0.7241379310344828,0.4482758620689655,0.8275862068965517,0.5862068965517241,3.3793103448275863,6.126984126984127,5.256410256410256,5.761904761904763,74.2632960413081,30.569992816091954,7.253325287356321,3.2795084971874737,8.011494252873563,8.475555555555555,22.96551724137931,11.482758620689655
